Date,Open,High,Low,Close,Adj Close,Volume
2015-02-13,69.320000,69.589996,68.949997,69.089996,60.443634,639600
2015-02-17,69.059998,69.199997,68.540001,69.080002,60.434887,476500
2015-02-18,68.239998,69.150002,68.160004,68.959999,60.329906,600900
2015-02-19,68.510002,69.250000,68.339996,68.879997,60.259922,432600
2015-02-20,68.480003,69.949997,68.309998,69.629997,60.916058,813000
2015-02-23,69.709999,70.010002,69.519997,69.680000,60.959808,563100
2015-02-24,69.599998,70.160004,69.309998,69.870003,61.126022,1113400
2015-02-25,70.070000,70.269997,69.870003,70.180000,61.397228,568800
2015-02-26,69.820000,70.300003,69.680000,69.849998,61.108528,646700
2015-02-27,70.300003,70.500000,70.019997,70.190002,61.405979,527600
2015-03-02,70.190002,71.139999,70.190002,71.110001,62.210842,2479100
2015-03-03,70.930000,71.000000,70.160004,70.410004,61.598454,812300
2015-03-04,69.660004,69.959999,69.190002,69.879997,61.134769,1376500
2015-03-05,70.180000,70.260002,69.809998,69.980003,61.222267,497500
2015-03-06,69.000000,69.309998,68.330002,68.480003,59.909981,886800
2015-03-09,68.360001,68.639999,68.099998,68.480003,59.909981,506000
2015-03-10,67.449997,67.760002,66.830002,66.910004,58.536469,794000
2015-03-11,67.220001,67.629997,66.860001,67.190002,58.781414,679000
2015-03-12,67.989998,68.199997,67.589996,68.089996,59.568787,1227900
2015-03-13,67.580002,68.309998,67.419998,68.080002,59.560036,663700
2015-03-16,69.050003,69.610001,68.870003,69.480003,60.784828,777700
2015-03-17,69.019997,69.230003,68.739998,69.010002,60.373653,859100
2015-03-18,69.589996,71.470001,69.550003,70.970001,62.088371,2280200
2015-03-19,70.220001,70.580002,70.050003,70.309998,61.510960,1642200
2015-03-20,72.550003,73.230003,72.099998,72.760002,63.654354,2766100
2015-03-23,72.889999,73.459999,72.510002,73.199997,64.039268,1480500
2015-03-24,73.879997,74.160004,73.470001,73.529999,64.327988,1393000
2015-03-25,73.330002,73.410004,72.040001,72.110001,63.085701,1389000
2015-03-26,71.550003,72.089996,70.949997,71.750000,62.770741,835500
2015-03-27,72.070000,72.669998,71.720001,72.540001,63.461876,1221900
2015-03-30,72.959999,73.150002,72.709999,72.720001,63.619354,1017000
2015-03-31,72.720001,72.900002,72.110001,72.169998,63.138180,998100
2015-04-01,73.040001,73.040001,72.000000,72.410004,63.348145,960100
2015-04-02,73.139999,73.269997,72.540001,72.760002,63.654354,808700
2015-04-06,72.400002,73.730003,72.360001,73.330002,64.153015,857000
2015-04-07,73.470001,73.790001,72.900002,72.949997,63.820572,686200
2015-04-08,73.610001,73.669998,72.660004,72.930000,63.803078,876100
2015-04-09,72.860001,73.089996,72.550003,72.980003,63.846828,686800
2015-04-10,73.220001,73.489998,72.940002,73.180000,64.021790,604600
2015-04-13,73.199997,73.300003,72.559998,72.800003,63.689342,682400
2015-04-14,73.629997,73.690002,73.260002,73.360001,64.179260,726100
2015-04-15,73.550003,73.669998,72.699997,73.360001,64.179260,574600
2015-04-16,72.790001,73.099998,72.389999,72.900002,63.776833,925500
2015-04-17,72.000000,72.190002,71.250000,71.730003,62.753254,924400
2015-04-20,72.519997,72.779999,72.070000,72.320000,63.269409,832100
2015-04-21,74.160004,74.550003,73.809998,74.139999,64.861649,1563100
2015-04-22,73.980003,74.680000,73.459999,74.430000,65.115356,1342100
2015-04-23,73.989998,75.059998,73.849998,74.820000,65.456543,944100
2015-04-24,74.889999,75.410004,74.309998,75.180000,65.771500,762500
2015-04-27,76.620003,77.110001,76.330002,76.389999,66.830055,1259200
2015-04-28,76.830002,76.989998,76.199997,76.540001,66.961296,1037700
2015-04-29,76.870003,77.070000,75.860001,76.220001,66.681343,1304900
2015-04-30,76.250000,76.529999,75.470001,75.690002,66.217667,1117800
2015-05-01,75.900002,76.860001,75.889999,76.400002,66.838821,768400
2015-05-04,76.480003,76.650002,76.209999,76.209999,66.672600,1439200
2015-05-05,75.290001,75.339996,74.260002,74.470001,65.150345,1375600
2015-05-06,75.070000,75.389999,74.449997,74.720001,65.369057,1443600
2015-05-07,75.080002,75.889999,74.970001,75.309998,65.885216,1284700
2015-05-08,75.690002,76.349998,75.650002,76.010002,66.497627,521000
2015-05-11,75.529999,75.870003,75.419998,75.489998,66.042694,774200
2015-05-12,75.220001,75.599998,74.910004,75.269997,65.850227,1065000
2015-05-13,76.209999,76.650002,75.610001,75.720001,66.243919,794700
2015-05-14,76.620003,77.360001,76.410004,77.269997,67.599930,1309500
2015-05-15,76.879997,77.080002,76.559998,76.830002,67.215012,868100
2015-05-18,75.739998,76.050003,75.430000,75.629997,67.204330,847700
2015-05-19,75.400002,75.809998,75.279999,75.599998,67.177673,556700
2015-05-20,75.330002,75.860001,75.220001,75.699997,67.266541,648700
2015-05-21,75.480003,75.980003,75.410004,75.800003,67.355392,627300
2015-05-22,75.129997,75.160004,74.690002,74.709999,66.386833,492900
2015-05-26,74.080002,74.139999,73.029999,73.500000,65.311646,892000
2015-05-27,73.260002,74.290001,73.129997,74.190002,65.924767,1148300
2015-05-28,74.559998,74.610001,73.860001,74.260002,65.986969,822600
2015-05-29,74.260002,74.459999,73.750000,73.900002,65.667068,868300
2015-06-01,74.080002,74.169998,73.279999,73.860001,65.631531,475600
2015-06-02,74.629997,75.089996,74.389999,74.680000,66.360176,700400
2015-06-03,75.209999,75.970001,75.180000,75.660004,67.231003,790100
2015-06-04,75.199997,76.110001,74.680000,74.839996,66.502350,588000
2015-06-05,73.629997,74.150002,73.199997,73.639999,65.436028,815000
2015-06-08,73.620003,73.750000,73.099998,73.419998,65.240540,733300
2015-06-09,72.769997,73.019997,72.290001,72.730003,64.627426,721100
2015-06-10,73.589996,74.379997,73.169998,74.089996,65.835915,648000
2015-06-11,74.459999,74.730003,73.800003,74.199997,65.933647,587700
2015-06-12,73.419998,73.919998,72.940002,73.550003,65.356071,638600
2015-06-15,72.050003,72.760002,71.930000,72.470001,64.396393,665700
2015-06-16,72.150002,73.169998,72.040001,72.959999,64.831787,690800
2015-06-17,72.879997,73.199997,72.250000,72.889999,64.769592,805400
2015-06-18,72.570000,74.080002,72.470001,73.260002,65.098381,1253900
2015-06-19,72.709999,72.849998,72.349998,72.660004,64.565216,849700
2015-06-22,74.680000,75.570000,74.529999,74.809998,66.475685,1273300
2015-06-23,74.870003,74.930000,74.430000,74.480003,66.182465,560700
2015-06-24,73.919998,74.120003,73.400002,73.510002,65.320518,682900
2015-06-25,73.830002,73.930000,73.199997,73.500000,65.311646,683300
2015-06-26,73.690002,73.750000,72.669998,72.970001,64.840683,608800
2015-06-29,71.769997,72.000000,70.519997,70.680000,62.805809,1262800
2015-06-30,70.930000,70.949997,69.650002,70.230003,62.405941,1520400
2015-07-01,70.800003,70.989998,70.169998,70.370003,62.530338,1247300
2015-07-02,70.370003,70.379997,69.720001,69.959999,62.166012,668500
2015-07-06,67.809998,68.849998,67.730003,68.260002,60.655418,1698700
2015-07-07,67.870003,69.059998,67.019997,68.839996,61.170788,2377300
2015-07-08,68.750000,69.190002,68.279999,68.480003,60.850899,955100
2015-07-09,70.160004,70.540001,69.760002,69.809998,62.032726,1002400
2015-07-10,72.839996,72.870003,72.059998,72.269997,64.218674,1495700
2015-07-13,72.820000,73.059998,72.510002,72.599998,64.511909,1006400
2015-07-14,73.099998,73.489998,72.959999,73.209999,65.053940,816000
2015-07-15,73.629997,74.760002,73.370003,74.150002,65.889221,1817800
2015-07-16,74.690002,74.839996,74.430000,74.599998,66.289085,956100
2015-07-17,74.680000,74.699997,73.910004,74.169998,65.906990,755000
2015-07-20,75.040001,75.080002,74.300003,74.459999,66.164688,1477300
2015-07-21,74.519997,74.730003,71.910004,72.800003,64.689629,3605900
2015-07-22,72.870003,73.239998,72.370003,72.559998,64.476357,2191800
2015-07-23,73.309998,73.739998,73.080002,73.419998,65.240540,1218000
2015-07-24,73.510002,73.639999,72.230003,72.430000,64.360832,2586200
2015-07-27,72.489998,72.529999,71.570000,71.690002,63.703278,1819000
2015-07-28,71.550003,72.389999,71.430000,72.260002,64.209778,2271400
2015-07-29,71.739998,72.570000,71.639999,72.089996,64.058708,889000
2015-07-30,71.160004,71.769997,70.750000,71.639999,63.658859,1295600
2015-07-31,71.870003,72.099998,71.459999,71.669998,63.685505,520100
2015-08-03,72.449997,72.449997,71.349998,71.620003,63.641079,980900
2015-08-04,72.150002,72.309998,71.769997,71.919998,63.907650,885400
2015-08-05,72.220001,72.779999,72.139999,72.349998,64.289757,447000
2015-08-06,72.860001,72.959999,72.139999,72.260002,64.209778,774500
2015-08-07,71.809998,72.070000,71.459999,72.000000,63.978745,584000
2015-08-10,72.260002,73.279999,72.250000,73.080002,64.938423,493700
2015-08-11,72.320000,72.410004,71.269997,71.620003,63.641079,573900
2015-08-12,70.980003,71.599998,70.230003,71.580002,63.605537,1114500
2015-08-13,70.730003,71.000000,70.449997,70.680000,62.805809,721700
2015-08-14,70.410004,70.720001,70.139999,70.620003,62.752487,661300
2015-08-17,69.540001,70.199997,69.410004,70.160004,62.343735,675400
2015-08-18,69.750000,69.849998,69.440002,69.760002,61.988300,709900
2015-08-19,69.529999,70.510002,69.360001,70.169998,62.352623,1354900
2015-08-20,70.169998,70.199997,68.089996,68.099998,60.513229,1364400
2015-08-21,68.500000,68.970001,67.650002,67.709999,60.166679,2103200
2015-08-24,64.910004,67.910004,63.060001,65.470001,58.176231,2794700
2015-08-25,68.669998,68.910004,66.389999,66.480003,59.073704,2586500
2015-08-26,66.910004,67.220001,65.769997,66.800003,59.358059,7063900
2015-08-27,67.510002,67.959999,67.000000,67.959999,60.388828,1489100
2015-08-28,66.989998,67.570000,66.769997,67.459999,59.944534,1369200
2015-08-31,67.150002,67.559998,66.870003,67.260002,59.766811,772600
2015-09-01,66.129997,66.199997,65.309998,65.589996,58.282856,1081000
2015-09-02,65.849998,66.150002,65.190002,66.129997,58.762699,1495500
2015-09-03,66.209999,66.680000,66.180000,66.570000,59.153675,2811400
2015-09-04,64.760002,65.180000,64.349998,64.730003,57.518669,1669100
2015-09-08,65.959999,66.370003,65.669998,66.349998,58.958191,894400
2015-09-09,66.400002,66.500000,64.949997,65.059998,57.811901,1251200
2015-09-10,64.980003,66.510002,64.940002,65.980003,58.629417,1302400
2015-09-11,65.599998,66.059998,65.529999,66.059998,58.700493,901400
2015-09-14,65.839996,66.059998,65.580002,65.800003,58.469467,605700
2015-09-15,65.779999,68.000000,65.529999,66.889999,59.438034,1593800
2015-09-16,66.660004,67.209999,66.430000,66.970001,59.509121,1332900
2015-09-17,66.940002,67.639999,66.730003,67.070000,59.597977,1212200
2015-09-18,65.209999,65.879997,64.809998,64.959999,57.723045,1397800
2015-09-21,65.190002,65.410004,64.760002,65.089996,57.838558,829300
2015-09-22,63.700001,63.900002,62.939999,63.400002,56.336842,1421800
2015-09-23,63.320000,63.669998,62.950001,63.480000,56.407928,1606700
2015-09-24,62.990002,63.419998,62.570000,63.380001,56.319069,2312600
2015-09-25,64.010002,64.449997,63.669998,63.849998,56.736706,1777800
2015-09-28,64.190002,64.190002,63.360001,63.369999,56.310184,1213800
2015-09-29,63.509998,64.160004,63.340000,63.959999,56.834454,957400
2015-09-30,65.269997,65.360001,64.199997,64.790001,57.571987,911000
2015-10-01,64.540001,64.650002,63.430000,64.160004,57.012177,891600
2015-10-02,64.769997,65.820000,64.290001,65.800003,58.469467,1206600
2015-10-05,66.290001,66.800003,66.230003,66.669998,59.242542,687000
2015-10-06,67.089996,67.650002,67.019997,67.320000,59.820126,1002600
2015-10-07,67.099998,67.599998,66.669998,67.389999,59.882324,857800
2015-10-08,66.860001,67.629997,66.669998,67.559998,60.033382,967600
2015-10-09,68.519997,68.750000,68.080002,68.379997,60.762035,869400
2015-10-12,68.230003,68.870003,68.199997,68.449997,60.824234,1315500
2015-10-13,68.449997,73.120003,68.449997,72.300003,64.245331,3456400
2015-10-14,72.820000,73.000000,72.349998,72.779999,64.671844,925900
2015-10-15,73.650002,74.230003,73.510002,74.099998,65.844788,1571600
2015-10-16,74.900002,75.339996,74.739998,75.339996,66.946640,944900
2015-10-19,75.360001,75.410004,74.330002,74.760002,66.431259,835400
2015-10-20,75.610001,75.919998,75.150002,75.459999,67.053276,1199000
2015-10-21,76.500000,76.779999,76.080002,76.169998,67.684181,1353400
2015-10-22,76.730003,77.489998,76.620003,77.019997,68.439476,1049500
2015-10-23,77.300003,77.650002,76.809998,77.320000,68.706055,938800
2015-10-26,77.269997,77.620003,77.139999,77.379997,68.759377,769500
2015-10-27,77.690002,78.010002,76.870003,77.040001,68.457253,1518400
2015-10-28,77.980003,78.750000,77.400002,78.029999,69.336960,1107200
2015-10-29,77.540001,78.180000,77.470001,78.120003,69.416946,463600
2015-10-30,78.220001,79.320000,78.160004,78.709999,69.941200,992900
2015-11-02,79.669998,79.910004,79.500000,79.839996,70.945313,779000
2015-11-03,79.900002,80.690002,79.860001,80.220001,71.282990,1249000
2015-11-04,79.919998,79.940002,78.940002,79.129997,70.314415,1226100
2015-11-05,80.379997,80.550003,79.910004,79.949997,71.043068,1259200
2015-11-06,78.750000,78.959999,78.070000,78.790001,70.012306,1575800
2015-11-09,79.070000,79.110001,78.180000,78.839996,70.056725,934200
2015-11-10,77.650002,78.410004,77.510002,78.300003,69.576889,1198100
2015-11-11,78.970001,79.570000,78.800003,79.339996,70.501015,1884700
2015-11-12,78.879997,79.680000,78.750000,79.139999,70.323296,1123700
2015-11-13,78.180000,78.489998,77.610001,77.959999,69.274780,785800
2015-11-16,77.510002,78.070000,77.419998,78.029999,69.336960,683200
2015-11-17,78.309998,78.699997,78.080002,78.139999,69.434715,808500
2015-11-18,78.750000,79.500000,78.290001,79.389999,70.545448,863700
2015-11-19,80.000000,80.419998,79.900002,80.160004,71.229668,753400
2015-11-20,80.300003,80.330002,79.620003,79.769997,70.883110,591600
2015-11-23,79.269997,79.500000,78.830002,79.099998,70.287758,1142600
2015-11-24,78.519997,78.879997,78.019997,78.639999,69.879013,933700
2015-11-25,78.699997,79.239998,78.540001,79.000000,70.198906,486000
2015-11-27,78.839996,79.150002,78.660004,79.050003,70.243332,377600
2015-11-30,78.779999,79.120003,78.459999,79.000000,70.198906,1204700
2015-12-01,79.430000,79.769997,79.180000,79.720001,70.838692,699600
2015-12-02,79.360001,79.489998,78.900002,79.129997,70.314415,1207200
2015-12-03,79.260002,79.410004,78.129997,78.489998,69.745720,1427100
2015-12-04,78.080002,79.160004,78.040001,78.980003,70.181129,1417500
2015-12-07,79.330002,79.370003,78.860001,79.269997,70.438820,801800
2015-12-08,78.930000,79.209999,78.599998,78.889999,70.101158,776800
2015-12-09,78.879997,79.360001,77.779999,78.269997,69.550217,679400
2015-12-10,78.730003,78.870003,78.230003,78.370003,69.639084,705000
2015-12-11,77.449997,77.809998,77.019997,77.209999,68.608322,725300
2015-12-14,77.400002,77.970001,76.580002,77.480003,68.848244,1468500
2015-12-15,78.580002,78.739998,78.010002,78.260002,69.541351,799800
2015-12-16,78.440002,78.870003,77.519997,78.480003,69.736824,1370200
2015-12-17,79.410004,79.500000,78.379997,78.410004,69.674629,1038400
2015-12-18,78.400002,78.470001,77.809998,78.120003,69.416946,1114200
2015-12-21,79.279999,79.410004,78.279999,78.680000,69.914543,912200
2015-12-22,78.660004,79.260002,78.180000,79.099998,70.287758,734000
2015-12-23,79.169998,79.900002,79.139999,79.809998,70.918671,566600
2015-12-24,79.849998,80.360001,79.690002,80.050003,71.131927,163200
2015-12-28,80.129997,80.330002,79.830002,80.309998,71.362961,332000
2015-12-29,80.629997,81.209999,80.620003,80.910004,71.896118,427300
2015-12-30,80.540001,80.669998,80.150002,80.150002,71.220779,369000
2015-12-31,79.709999,79.809998,79.070000,79.099998,70.287758,267900
2016-01-04,76.739998,77.180000,75.889999,77.139999,68.546120,1075400
2016-01-05,76.330002,77.099998,76.160004,76.970001,68.395058,1392000
2016-01-06,76.809998,77.790001,76.660004,77.650002,68.999298,1031600
2016-01-07,76.900002,77.970001,76.680000,77.209999,68.608322,1670200
2016-01-08,78.269997,78.349998,76.760002,76.900002,68.332855,1186800
2016-01-11,78.129997,78.720001,77.739998,78.559998,69.807922,1519700
2016-01-12,80.959999,80.989998,79.900002,80.360001,71.407387,3382600
2016-01-13,80.389999,80.599998,77.970001,78.430000,69.692398,2530400
2016-01-14,79.410004,80.269997,78.930000,79.720001,70.838692,1988800
2016-01-15,77.239998,77.769997,76.650002,76.900002,68.332855,1583100
2016-01-19,78.790001,79.070000,77.769997,78.339996,69.612427,1658900
2016-01-20,77.669998,78.000000,76.059998,77.470001,68.839348,2242400
2016-01-21,77.430000,78.309998,76.629997,77.989998,69.301430,2028200
2016-01-22,77.690002,78.400002,77.500000,78.269997,69.550217,2273300
2016-01-25,78.550003,79.330002,78.190002,78.309998,69.585762,1356300
2016-01-26,77.959999,78.980003,77.879997,78.940002,70.145592,867300
2016-01-27,79.040001,80.099998,78.639999,78.889999,70.101158,992100
2016-01-28,78.820000,78.910004,77.440002,77.699997,69.043732,1581800
2016-01-29,78.220001,79.830002,78.150002,79.800003,70.909782,1339400
2016-02-01,78.669998,79.970001,78.550003,79.699997,70.820900,1213300
2016-02-02,78.470001,78.540001,77.580002,77.709999,69.052620,1300400
2016-02-03,78.610001,79.330002,77.430000,79.070000,70.261093,1274600
2016-02-04,77.790001,78.669998,77.540001,78.230003,69.514694,1283400
2016-02-05,77.389999,77.419998,74.930000,75.400002,66.999962,1756200
2016-02-08,73.760002,74.370003,73.290001,74.309998,66.031387,2167700
2016-02-09,73.480003,75.589996,73.419998,74.879997,66.537888,2887200
2016-02-10,75.570000,75.989998,74.860001,74.949997,66.600098,1645000
2016-02-11,74.580002,74.800003,73.690002,74.290001,66.013626,1253500
2016-02-12,73.360001,73.699997,72.660004,73.680000,65.471581,1514000
2016-02-16,74.949997,76.040001,74.459999,75.739998,67.302086,1720700
2016-02-17,76.120003,76.889999,75.989998,76.769997,68.217323,1091300
2016-02-18,77.269997,77.320000,76.540001,76.750000,68.199570,805000
2016-02-19,76.559998,77.769997,76.430000,77.629997,68.981529,1359700
2016-02-22,77.269997,77.879997,77.269997,77.599998,68.954872,1417700
2016-02-23,77.320000,77.440002,76.699997,76.779999,68.226234,562500
2016-02-24,75.110001,76.180000,74.699997,76.029999,67.559776,1021100
2016-02-25,77.199997,78.089996,76.919998,78.080002,69.381401,1007300
2016-02-26,78.080002,78.080002,76.360001,76.419998,67.906326,1389600
2016-02-29,75.370003,76.199997,75.320000,75.339996,66.946640,791500
2016-03-01,76.790001,77.919998,76.720001,77.910004,69.230347,892800
2016-03-02,77.099998,77.739998,76.680000,77.709999,69.052620,1079600
2016-03-03,76.300003,76.769997,75.790001,76.669998,68.128479,830400
2016-03-04,77.000000,77.419998,76.510002,76.940002,68.368408,957300
2016-03-07,76.400002,76.790001,76.110001,76.459999,67.941879,1194600
2016-03-08,76.300003,76.980003,76.220001,76.339996,67.835243,628900
2016-03-09,77.169998,77.309998,76.720001,77.019997,68.439476,757600
2016-03-10,77.879997,78.489998,76.199997,76.860001,68.297302,1087800
2016-03-11,77.610001,78.720001,77.519997,78.650002,69.887886,750100
2016-03-14,78.820000,79.120003,78.570000,78.760002,69.985649,549100
2016-03-15,78.980003,79.389999,78.790001,79.320000,70.483253,431200
2016-03-16,78.980003,80.209999,78.839996,80.070000,71.149696,553000
2016-03-17,79.209999,80.180000,79.059998,79.879997,70.980865,659100
2016-03-18,79.550003,80.300003,79.209999,79.910004,71.007530,707700
2016-03-21,79.550003,79.900002,79.389999,79.620003,70.749825,688600
2016-03-22,78.919998,79.769997,78.820000,79.559998,70.696510,322700
2016-03-23,80.150002,80.150002,79.330002,79.489998,70.634300,705800
2016-03-24,79.190002,79.529999,79.070000,79.440002,70.589882,389300
2016-03-28,79.779999,80.470001,79.430000,80.230003,71.291878,797200
2016-03-29,78.889999,80.279999,78.669998,80.199997,71.265205,1082600
2016-03-30,80.660004,81.230003,80.599998,80.690002,71.700615,966300
2016-03-31,80.949997,81.239998,80.379997,80.419998,71.460701,608000
2016-04-01,78.720001,79.970001,78.690002,79.730003,70.847565,842400
2016-04-04,79.900002,80.110001,79.320000,79.540001,70.678741,710300
2016-04-05,78.339996,78.500000,77.760002,77.849998,69.177017,1881500
2016-04-06,77.800003,79.190002,77.750000,79.190002,70.367729,746800
2016-04-07,77.660004,77.910004,77.120003,77.269997,68.661629,955600
2016-04-08,77.379997,77.470001,76.629997,76.709999,68.164017,2004800
2016-04-11,76.709999,77.540001,76.709999,76.900002,68.332855,1991200
2016-04-12,77.250000,78.680000,77.059998,78.580002,69.825699,1717600
2016-04-13,77.940002,78.430000,77.709999,78.330002,69.603546,747800
2016-04-14,78.989998,79.120003,78.620003,79.029999,70.225555,932700
2016-04-15,78.889999,79.169998,78.370003,78.510002,69.763489,515500
2016-04-18,79.019997,79.709999,78.980003,79.339996,70.501015,690400
2016-04-19,80.970001,81.040001,80.199997,80.629997,71.647308,1447100
2016-04-20,80.250000,80.900002,80.029999,80.550003,71.576225,1574100
2016-04-21,80.000000,80.599998,79.720001,80.120003,71.194130,861100
2016-04-22,80.660004,80.720001,79.790001,80.199997,71.265205,891000
2016-04-25,79.510002,80.019997,79.320000,79.949997,71.043068,599500
2016-04-26,79.199997,79.809998,78.980003,79.500000,70.643196,869700
2016-04-27,80.379997,81.190002,80.199997,81.019997,71.993851,1350900
2016-04-28,79.519997,80.190002,79.199997,79.370003,70.527672,982700
2016-04-29,78.739998,78.830002,78.169998,78.620003,69.861244,878700
2016-05-02,79.680000,79.860001,79.150002,79.750000,70.865356,893600
2016-05-03,78.820000,79.010002,78.180000,78.519997,69.772377,710300
2016-05-04,77.620003,77.680000,77.169998,77.470001,68.839348,1121700
2016-05-05,76.800003,77.750000,76.669998,77.070000,68.483902,1288100
2016-05-06,76.989998,77.440002,76.790001,77.330002,68.714958,467300
2016-05-09,78.410004,78.699997,78.150002,78.309998,69.585762,933500
2016-05-10,76.860001,77.629997,76.849998,77.589996,70.118965,620900
2016-05-11,77.000000,77.489998,76.849998,76.860001,69.459244,974100
2016-05-12,77.889999,78.040001,76.870003,77.250000,69.811699,559100
2016-05-13,77.089996,77.419998,76.739998,77.029999,69.612900,1193300
2016-05-16,77.230003,78.120003,77.150002,77.830002,70.335854,595600
2016-05-17,77.489998,77.669998,76.699997,76.959999,69.549622,956100
2016-05-18,77.000000,78.169998,76.860001,77.519997,70.055695,660900
2016-05-19,77.110001,77.320000,76.550003,76.800003,69.405029,801000
2016-05-20,77.660004,77.959999,77.470001,77.720001,70.236450,883400
2016-05-23,78.269997,78.580002,77.900002,77.949997,70.444290,730600
2016-05-24,79.110001,79.730003,79.080002,79.550003,71.890236,855500
2016-05-25,80.550003,80.790001,80.129997,80.510002,72.757805,2741800
2016-05-26,81.430000,81.540001,80.989998,81.209999,73.390396,917200
2016-05-27,81.190002,81.330002,80.760002,81.000000,73.200607,506600
2016-05-31,81.519997,81.620003,80.820000,81.070000,73.263878,1342500
2016-06-01,80.970001,81.260002,80.830002,81.209999,73.390396,772300
2016-06-02,80.540001,80.919998,80.250000,80.919998,73.128319,617300
2016-06-03,80.870003,81.370003,80.510002,81.169998,73.354233,560900
2016-06-06,81.370003,81.540001,81.029999,81.330002,73.498848,456700
2016-06-07,81.970001,82.190002,81.809998,81.900002,74.013969,468100
2016-06-08,81.669998,81.730003,81.180000,81.519997,73.670547,425100
2016-06-09,80.550003,81.010002,80.550003,80.739998,72.965652,368500
2016-06-10,78.910004,79.230003,77.940002,78.440002,70.887123,1258700
2016-06-13,76.730003,77.430000,76.690002,76.790001,69.395996,1493800
2016-06-14,75.250000,76.129997,75.220001,76.110001,68.781471,2129900
2016-06-15,76.029999,76.470001,75.790001,75.830002,68.528435,1329300
2016-06-16,74.860001,76.320000,74.430000,76.199997,68.862801,1790100
2016-06-17,76.680000,77.040001,75.800003,76.900002,69.495399,1097200
2016-06-20,79.269997,79.300003,78.059998,78.089996,70.570808,1038400
2016-06-21,79.150002,79.779999,78.879997,79.419998,71.772758,994700
2016-06-22,80.010002,80.190002,78.800003,78.830002,71.239571,1132700
2016-06-23,80.519997,81.180000,79.779999,81.070000,73.263878,1349100
2016-06-24,74.169998,76.309998,73.919998,73.940002,66.820419,3748700
2016-06-27,72.349998,72.360001,71.389999,72.019997,65.085297,2168500
2016-06-28,73.680000,74.000000,73.059998,73.849998,66.739082,1078100
2016-06-29,75.260002,75.400002,74.550003,75.099998,67.868721,949600
2016-06-30,74.389999,75.029999,73.800003,75.019997,67.796417,1007700
2016-07-01,75.430000,75.580002,74.849998,74.970001,67.751228,440900
2016-07-05,74.940002,74.980003,73.940002,74.160004,67.019234,927100
2016-07-06,73.730003,74.760002,73.330002,74.709999,67.516273,1131600
2016-07-07,74.620003,74.849998,74.379997,74.589996,67.407822,1220200
2016-07-08,76.260002,76.779999,75.919998,76.599998,69.224289,1438000
2016-07-11,77.870003,78.139999,77.730003,78.019997,70.507561,1417600
2016-07-12,78.430000,78.699997,78.050003,78.309998,70.769630,1122100
2016-07-13,78.220001,78.669998,78.019997,78.089996,70.570808,544900
2016-07-14,79.260002,79.529999,78.949997,79.209999,71.582977,997400
2016-07-15,78.690002,78.989998,78.559998,78.970001,71.366089,702400
2016-07-18,79.099998,79.650002,78.800003,79.589996,71.926376,1182300
2016-07-19,79.099998,79.449997,78.709999,79.320000,71.682381,1406600
2016-07-20,82.980003,83.809998,82.820000,83.709999,75.649673,2905100
2016-07-21,84.419998,84.860001,83.889999,84.199997,76.092491,2115200
2016-07-22,83.940002,84.809998,83.839996,84.449997,76.318420,1513400
2016-07-25,84.599998,84.790001,84.360001,84.690002,76.535324,787800
